tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_buffers_store_cycles,perf_buffers_store_instructions,perf_buffers_store_offcore_requests_buffer_sq_full,perf_buffers_store_offcore_requests_outstanding_cycles_with_data_rd,perf_buffers_store_offcore_requests_outstanding_demand_data_rd_ge_6,perf_buffers_store_resource_stalls_sb,perf_execution_uops_cycles,perf_execution_uops_instructions,perf_execution_uops_resource_stalls_any,perf_execution_uops_uops_executed_thread,perf_execution_uops_uops_issued_any,perf_execution_uops_uops_retired_retire_slots,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_frontend_cycles,perf_frontend_idq_uops_not_delivered_core,perf_frontend_idq_uops_not_delivered_cycles_0_uops_deliv_core,perf_frontend_idq_uops_not_delivered_cycles_le_1_uop_deliv_core,perf_frontend_instructions,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_summary
330-lib1-t16-k256-r2c4-u--b32,ok,ok,1,16,256,2,4,-,32,20252541,22314738,45.889,32768000000,10861062128,28111853676,1341290069,1781793,104696138,506307,10710896930,28028313220,62926727,4287448155,1734079395,12633064927,30659603659,56865095,2681261060,6096814,649756274,10462528078,27719721053,2203540431,30324844770,28487687899,28298465438,11708252359,29425791031,11715480928,11715708021,10617848813,888381936,106465371,191453432,27870764288,1781793,1341290069,506307,104696138,10861062128,28111853676,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
331-lib1-t16-k256-r2c4-u--b64,ok,ok,1,16,256,2,4,-,64,17028688,18091175,56.602,32768000000,9752208038,22159514102,1538783591,1914813,102153631,449738,9184139469,21364296973,25496664,4611503187,1935959301,9751176702,22124768643,61087042,3393414159,6134888,956892109,9148750744,21252215514,2589636830,23494984435,21673933271,21581566069,9418874308,21663581200,9421429771,9421539061,9229656486,828837384,103378392,186690824,21435059859,1914813,1538783591,449738,102153631,9752208038,22159514102,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
332-lib1-t16-k256-r2c4-u--b128,ok,ok,1,16,256,2,4,-,128,16939187,17202771,59.525,32768000000,9005838210,19230925786,1220733205,2345304,101194341,463426,9319533464,19809362749,20372357,4820912532,2072239425,9812346993,20377844215,59124289,4634075045,4989230,1337331822,9097208459,19410937920,2924954891,21751542410,19973718953,19918299558,10142442541,20889412036,10155787293,10156082510,9228742590,900003847,109956479,194599334,19617125397,2345304,1220733205,463426,101194341,9005838210,19230925786,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
333-lib1-t16-k256-r4c2-u--b16,ok,ok,1,16,256,4,2,-,16,18578008,34122254,30.010,32768000000,11258995728,30134828724,2344614960,4793490,96584686,536500,9915006836,28355825701,15474113,2203244032,1229650426,10787370927,29447798636,21250138,1063572084,2522861,34398360,10535818378,29104908980,1457138671,32360835494,30321092452,30113674792,10823784796,29554497335,10831422302,10832093228,9885866925,794825832,105814638,184761996,28218091120,4793490,2344614960,536500,96584686,11258995728,30134828724,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
334-lib1-t16-k256-r4c2-u--b32,ok,ok,1,16,256,4,2,-,32,19793371,19899530,51.459,32768000000,10653593221,27733842394,1214328665,1427941,100142250,550298,10559220954,27634124716,23827143,2618481459,1446466718,10714104270,27844829610,34633506,3894868028,3624926,327663901,11103409798,28415469709,2166846702,31191797106,29456932481,29286984473,11730367377,29280301302,11736913888,11737601634,11356964674,1121352313,138552799,257535209,28771163453,1427941,1214328665,550298,100142250,10653593221,27733842394,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
335-lib1-t16-k256-r4c2-u--b64,ok,ok,1,16,256,4,2,-,64,17815691,17891710,57.233,32768000000,9256522037,21664033693,1285062880,4269442,103682181,496759,10415206896,23401753513,16744021,2954720456,1610430813,9603969495,22194178243,36456289,5315575874,2510566,573944625,9634940136,22268515990,2648685385,24417930471,22983755500,22728479667,9409596685,21968311665,9412647751,9412653383,9604219855,855951828,113176713,193569984,22238410137,4269442,1285062880,496759,103682181,9256522037,21664033693,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
336-lib1-t16-k256-r4c2-u--b128,ok,ok,1,16,256,4,2,-,128,16857845,17025735,60.144,32768000000,8940322754,19433207684,1217100439,1327820,102801575,462249,9726299391,20662233293,15148380,3332573669,1802306257,10721659365,21853166430,37171660,6031877736,1969078,1034582794,12055580360,23804784011,2839799864,27159281113,25391849093,25201535812,10239737113,21343925731,10244173652,10244258906,8935959154,769585172,99562997,169413976,19473285410,1327820,1217100439,462249,102801575,8940322754,19433207684,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
337-lib1-t16-k512-r1c1-u--b16,ok,ok,1,16,512,1,1,-,16,33183388,33209371,30.835,32768000000,16734705246,46587521935,3308738980,1949173,98467516,454503,17192121858,46959604322,9460895,3778042639,3536473857,17599210132,47453186240,7176353,1737645023,645428,18457380,17557128351,47391495626,3153812369,59952523911,47708821485,47650429805,17320729847,47238042498,17327112369,17327641432,16983902630,1697940924,166609085,301835206,46693967402,1949173,3308738980,454503,98467516,16734705246,46587521935,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
338-lib1-t16-k512-r1c1-u--b32,ok,ok,1,16,512,1,1,-,32,35181697,35311966,28.999,32768000000,18077429629,44403927872,2432309170,11573176,108994795,472068,18771152114,45379089535,10746024,3850540039,3547807401,18024762169,44342402576,7407085,2470153920,653157,17520707,18485509366,44752021133,4656937746,58042093285,45703692098,45640253812,18877447762,45493730040,18882152974,18882497642,17730575968,1552403885,185497065,311319782,44056396932,11573176,2432309170,472068,108994795,18077429629,44403927872,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
339-lib1-t16-k512-r1c1-u--b64,ok,ok,1,16,512,1,1,-,64,18304940,18416416,55.603,32768000000,9726501093,21041058946,1242822245,1746790,102507387,472804,9823353544,21034174332,28332007,5547719612,2808205520,10214271064,21511471843,48074377,2015598913,23912248,19366945,10211000004,21480151210,2778447247,25286458698,23633881135,23564645788,9840260326,21113810163,9843916330,9844440795,10174615455,994504864,124600749,226689374,21480866607,1746790,1242822245,472804,102507387,9726501093,21041058946,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
340-lib1-t16-k512-r1c1-u--b128,ok,ok,1,16,512,1,1,-,128,16584791,23394933,43.770,32768000000,10339128535,20837092292,1640298486,1924048,98002449,430118,12539301469,23919949203,87902440,6954403093,2660735277,10228522023,20698534405,67134375,3571468318,39082288,19767604,10274310244,20755963701,2567537932,24946322530,23231114548,23131445788,9551293118,19745915263,9558119825,9558845719,10574600237,1351243136,169096861,311368860,21185540064,1924048,1640298486,430118,98002449,10339128535,20837092292,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
341-lib1-t16-k512-r2c2-u--b16,ok,ok,1,16,512,2,2,-,16,20622742,21083625,48.568,32768000000,11018650249,30506510845,2059231388,4543591,105435031,607854,12157083367,32350128869,9825288,2957469269,1625363269,10868750108,30446692784,13256754,1549816908,663329,17800309,12222946889,32495282569,1538104871,36092245558,34208964014,34025320628,10994999609,30741566692,10998762963,10998867780,12012122524,1434091542,166019468,303610384,32158275815,4543591,2059231388,607854,105435031,11018650249,30506510845,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
342-lib1-t16-k512-r2c2-u--b32,ok,ok,1,16,512,2,2,-,32,21992562,22042556,46.456,32768000000,11633724391,28651880223,1304981455,1425555,101720281,490106,12767877828,30294736201,25212203,3186469619,1535878371,12687642577,30070476029,42103445,1176934065,10658862,27542833,12316802542,29499039576,2835172075,33051524193,30861184498,30915128312,13976796049,31933357206,14003044013,14003650261,12491585007,1362379738,160441664,287276804,29833200918,1425555,1304981455,490106,101720281,11633724391,28651880223,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
343-lib1-t16-k512-r2c2-u--b64,ok,ok,1,16,512,2,2,-,64,17712359,19462675,52.614,32768000000,9641445480,22160260126,1326435170,4357181,102072904,444104,9880230746,22538348866,35937849,4172094310,1927057346,9735661524,22265960528,64165855,4091100225,12316140,354985938,9505296634,21933552487,2560494655,24439983584,22856956843,22651710659,10105677153,22814010456,10111836864,10112050245,9683138243,914428078,122517621,207531384,22267938980,4357181,1326435170,444104,102072904,9641445480,22160260126,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
344-lib1-t16-k512-r2c2-u--b128,ok,ok,1,16,512,2,2,-,128,15493878,15707720,65.191,32768000000,8896372131,20611191430,1401106953,1472990,102745213,446700,9486386778,21504525702,29383345,4468787567,2099486482,9607184243,21676854119,74649992,4787231740,12945558,514796346,9569560209,21515625560,2237328827,24103596297,22396405004,22357529444,11030386579,23596837186,11063582194,11064020351,10438333188,1446427475,177168318,327726959,22743682314,1472990,1401106953,446700,102745213,8896372131,20611191430,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
345-lib1-t16-k512-r2c4-u--b16,ok,ok,1,16,512,2,4,-,16,19243128,25405565,40.306,32768000000,10948873905,28530862860,1474839058,2996789,104866495,527834,10459624282,27969336380,17964981,3745805929,1556661046,11613640208,29488261455,38012696,1292891489,2982518,28661428,10764228707,28346765079,1774546348,32219369395,29918740200,29807209592,11254247115,29030318686,11262033715,11262528450,11520462336,1344259085,162358227,296832303,29376358049,2996789,1474839058,527834,104866495,10948873905,28530862860,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
346-lib1-t16-k512-r2c4-u--b32,ok,ok,1,16,512,2,4,-,32,20059117,35303669,29.005,32768000000,11508600495,28965510700,1603230134,3162974,104409380,500510,11331586343,28820708709,64113901,4361891344,1760693728,10995291450,28365473516,60779175,3899840100,5747095,632768177,10746311229,28001206575,2158659566,30831833612,29003969887,28745545721,10995274247,28365016176,10997215447,10997386807,10881077247,1026385560,124302694,220444450,28189354766,3162974,1603230134,500510,104409380,11508600495,28965510700,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
347-lib1-t16-k512-r2c4-u--b64,ok,ok,1,16,512,2,4,-,64,16960513,17345770,59.035,32768000000,12966141127,26441787255,2832611168,4106019,105921080,447520,9438602037,21659117359,26219171,4564107932,1947651841,9356796828,21496648793,62291321,4834860972,3722696,953052577,10047115478,22414446572,2571241454,24976531929,23152951692,22992086126,9437522961,21589574209,9439898278,9440303219,10098284420,1159528022,144478849,260012930,22494065439,4106019,2832611168,447520,105921080,12966141127,26441787255,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
348-lib1-t16-k512-r2c4-u--b128,ok,ok,1,16,512,2,4,-,128,16912830,17409375,58.819,32768000000,9745723911,20061495986,1536501806,3552176,121975708,492624,10586540314,21375954283,23136849,4951123259,2120743968,9010219962,19113289055,63410714,6087940518,3914544,1343211234,9495957688,19858124049,2912603708,22326928995,20580373751,20463456499,9328788997,19648495259,9333341344,9333633357,11039324731,1492869310,179287533,337145281,21973904507,3552176,1536501806,492624,121975708,9745723911,20061495986,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
349-lib1-t16-k512-r4c2-u--b16,ok,ok,1,16,512,4,2,-,16,18681200,43034220,23.795,32768000000,12540211762,31917650031,2895427736,3573452,101787972,541240,9934145758,28406758474,15113628,2131437592,1200449046,11713528944,30818570494,26095671,1203766877,3166999,31119735,11091567353,29854940730,1426276598,33336845508,31238614021,31098409815,11266089175,30156051974,11276757240,11276978175,10120412625,897105905,117953642,208830515,28592215149,3573452,2895427736,541240,101787972,12540211762,31917650031,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
350-lib1-t16-k512-r4c2-u--b32,ok,ok,1,16,512,4,2,-,32,19725143,23527557,43.523,32768000000,10799195616,27849530978,1315857191,1417553,100987904,573399,10448211841,27483452358,23993060,2556686757,1440759871,11710302709,29179901689,41573785,4003031206,3974568,308795737,12547141318,30344726224,2146071443,33813756619,31944030229,31853869005,10434675666,27448908814,10438713010,10438876923,10760912806,964955557,123431199,222616355,27894960744,1417553,1315857191,573399,100987904,10799195616,27849530978,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
351-lib1-t16-k512-r4c2-u--b64,ok,ok,1,16,512,4,2,-,64,17595923,17837352,57.408,32768000000,9443898048,21961365901,1364029637,2647187,107955715,504201,9857186273,22627755441,16423861,2915485491,1638757691,9593698207,22069248919,44174848,5783981963,4757919,576990656,11031336217,24219656554,2613049582,26962132432,25402457287,25168269520,9391878121,21924674355,9393752270,9393886857,9468467061,817283801,105277344,185468169,22012321034,2647187,1364029637,504201,107955715,9443898048,21961365901,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
352-lib1-t16-k512-r4c2-u--b128,ok,ok,1,16,512,4,2,-,128,16959539,18513271,55.312,32768000000,8898554061,19435139135,1163440753,2533681,106548183,510567,8983718744,19589936698,14234279,3357742851,1843779774,10048409395,20925290807,43801263,6267737168,3930529,1036944829,12476764161,24374001936,2848651532,27732271042,26021749242,25817475082,10724325152,21917088357,10734883188,10735307429,11249078643,1632608521,204287762,369382018,22576686844,2533681,1163440753,510567,106548183,8898554061,19435139135,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
353-lib1-t16-k768-r1c1-u--b16,ok,ok,1,16,768,1,1,-,16,33829892,33856979,30.245,32768000000,17042427259,46490821351,3329182677,13229529,134775157,447566,17400232038,47099751435,9693980,3564208169,3299964890,17480762604,46910255508,6956619,1949713868,548205,18335379,17825378146,47442818830,3208051701,60243932427,48058013295,47751335151,16832432999,46295831149,16835820235,16836196828,17302860999,1860364523,198833312,340981170,46842721103,13229529,3329182677,447566,134775157,17042427259,46490821351,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
354-lib1-t16-k768-r1c1-u--b32,ok,ok,1,16,768,1,1,-,32,35466233,35510447,28.837,32768000000,18188509596,45107624035,2604097487,2378444,133594357,486994,17863986919,44272037676,9237441,3806535622,3452112657,17973675884,44390834277,12681531,2975981606,673412,19015825,18290986040,44907294843,4543909005,58196936717,45852013313,45787199266,18022458587,44515334282,18024408393,18024676054,17980674628,1373846648,177192128,314759111,44440495896,2378444,2604097487,486994,133594357,18188509596,45107624035,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
355-lib1-t16-k768-r1c1-u--b64,ok,ok,1,16,768,1,1,-,64,17136957,18449171,55.504,32768000000,9796164093,20961718732,1198520723,1655982,129787962,415743,9751514384,20785713210,29589307,5713500689,2858121876,10151921072,21365776537,76523087,2687036291,31659348,20335568,9906265815,20950264984,2858594554,24583645951,22987539806,22847504420,9739558284,20766601598,9741858757,9741924484,10157351351,966522120,121569241,219689540,21375545672,1655982,1198520723,415743,129787962,9796164093,20961718732,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
356-lib1-t16-k768-r1c1-u--b128,ok,ok,1,16,768,1,1,-,128,16707915,16880916,60.660,32768000000,9218817650,19282002687,1127127115,1709873,130075379,538778,10457891590,21030875475,109712989,7447493427,2749192563,9589010033,19723307175,113872757,4152826180,71225109,18980048,9954703211,20208049060,2557630876,24500399565,22710306017,22676858705,11969115162,23034252026,11989082427,11989251432,9285113826,1008407402,113994782,201574377,19319733826,1709873,1127127115,538778,130075379,9218817650,19282002687,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
357-lib1-t16-k768-r2c2-u--b16,ok,ok,1,16,768,2,2,-,16,20695201,20773394,49.294,32768000000,10800375701,30410699845,2004984292,3042614,126697886,480423,11204456443,31003243819,8035141,3259382973,1704053178,10973279048,30509281440,13800786,2178978210,897150,20487551,11352139935,31164528211,1646465254,34184539665,32399860644,32353687570,11410446285,31292040088,11419693168,11419877211,11119892579,1118556664,129511376,226620123,30848987215,3042614,2004984292,480423,126697886,10800375701,30410699845,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
358-lib1-t16-k768-r2c2-u--b32,ok,ok,1,16,768,2,2,-,32,22096936,22140419,46.250,32768000000,11579320086,28428656247,1269248635,3709558,126053234,458868,12205804506,29412589468,28946474,3526223637,1630596111,11454137983,28393142270,52142444,1484130472,11434745,34215203,11876772524,28828308378,2853429889,32155453726,30054579029,29999652521,12484468193,29818490692,12497430908,12498302103,11469406424,1003244710,118517757,204225837,28406980397,3709558,1269248635,458868,126053234,11579320086,28428656247,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
359-lib1-t16-k768-r2c2-u--b64,ok,ok,1,16,768,2,2,-,64,17850609,18321654,55.890,32768000000,9755605405,22257065500,1295718434,3225090,127328229,488874,9955155177,22592491273,47273998,4616597222,2016511636,9712847864,22227174941,79311852,4823231563,11924062,412298104,9314735817,21653927336,2657619172,23934385621,22349414230,22176483350,10630312918,23467381998,10641606943,10641861189,9970859326,1012940479,127229251,214839504,22503101858,3225090,1295718434,488874,127328229,9755605405,22257065500,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
360-lib1-t16-k768-r2c2-u--b128,ok,ok,1,16,768,2,2,-,128,15697243,15798620,64.816,32768000000,8578416799,20008651825,1197506653,3122218,131970060,454682,9058967820,20720072997,36244685,5125638463,2194447547,8766496385,20230352386,91380517,5216954490,13242656,577094450,10405559708,22527677715,2314756055,25474133106,23765070839,23572068222,9041092180,20714185163,9045886966,9046365435,9006184724,907115525,115226631,203970296,20622684837,3122218,1197506653,454682,131970060,8578416799,20008651825,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
361-lib1-t16-k768-r2c4-u--b16,ok,ok,1,16,768,2,4,-,16,19474356,32927957,31.098,32768000000,11554798836,29413641240,1713888077,2840809,130029164,500352,10771400512,28375580567,31202619,4060325714,1642708891,10457895226,27753794956,44282332,1833329549,4032336,31642059,11449157338,29232631804,1848192774,33202464849,30896363201,30762670042,10709079928,28234369427,10712509007,10712720134,10757705357,1064907959,130953577,230330701,28304175739,2840809,1713888077,500352,130029164,11554798836,29413641240,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
362-lib1-t16-k768-r2c4-u--b32,ok,ok,1,16,768,2,4,-,32,20185814,20548773,49.833,32768000000,10877648730,27910415202,1316270423,2497784,132184699,511103,10900919662,28075660695,105345791,4999827251,1872312748,11177756323,28389055641,74270572,5179271880,11365987,675751296,10952620656,28133231575,2275453137,30933603057,29084424886,28929486777,10727017014,27858110148,10730674572,10730785853,10935150169,997397777,120403720,212345536,28141074011,2497784,1316270423,511103,132184699,10877648730,27910415202,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
363-lib1-t16-k768-r2c4-u--b64,ok,ok,1,16,768,2,4,-,64,17087847,17134580,59.762,32768000000,9414524238,21457733891,1392602317,2203206,132534892,473060,9641107315,21756273509,42853218,5387987550,2029842884,9286554741,21237155670,77262017,6238355504,5024408,1011750798,10038040336,22352846181,2634084163,24847031949,23055683929,22830153130,9367481757,21399435645,9370544547,9370666784,9116485936,802130199,99384398,174800462,21035275637,2203206,1392602317,473060,132534892,9414524238,21457733891,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
364-lib1-t16-k768-r2c4-u--b128,ok,ok,1,16,768,2,4,-,128,16964811,17535814,58.395,32768000000,9284277382,19430075638,1332466679,2779429,141805462,462863,9811477907,20280356167,32562363,5704736654,2194930908,9674834530,20063244111,77602275,6698942711,5851941,1409812988,10862044046,21663681935,2992185365,24584223205,22766646395,22587297013,9648105550,20019658241,9654742137,9655538861,12425089017,1931796115,228975258,433998412,23773464289,2779429,1332466679,462863,141805462,9284277382,19430075638,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
365-lib1-t16-k768-r4c2-u--b16,ok,ok,1,16,768,4,2,-,16,18550338,19091530,53.636,32768000000,10106124078,28365492662,1893016287,2789133,130348695,497532,9925710747,28212263352,23065193,3205500941,1444111225,11176636338,29875063819,34766384,1744291117,2567233,30996946,10145915729,28415026059,1508500203,31517920571,29433274179,29396906582,10122870628,28470292164,10127982737,10128194845,9998841803,833800144,112347747,195322278,28312438978,2789133,1893016287,497532,130348695,10106124078,28365492662,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
366-lib1-t16-k768-r4c2-u--b32,ok,ok,1,16,768,4,2,-,32,20118300,20174953,50.756,32768000000,10568181794,27250899527,1139124194,2229723,128924480,475032,10641011788,27496656631,49047965,3743867628,1675530897,15119309727,33628690173,51757326,5306186518,4216529,471900478,12768884244,30434266944,2310130264,33797117573,31987771936,31859724200,11213272753,28297433539,11217128348,11217319156,11640508423,1214383860,148825337,270541091,28858479524,2229723,1139124194,475032,128924480,10568181794,27250899527,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
367-lib1-t16-k768-r4c2-u--b64,ok,ok,1,16,768,4,2,-,64,17851581,17947007,57.057,32768000000,9404361989,21777418270,1332598178,2628321,128391946,473752,10045420318,22696546624,27976392,4188296366,1841649129,9400277916,21759716187,58034589,6194918828,4961756,755503317,9454623266,21912025520,2745242717,23693711928,22341969861,22171468815,10552500528,23361597161,10574845169,10575335296,9999482065,933481005,124171761,224546181,22661409794,2628321,1332598178,473752,128391946,9404361989,21777418270,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
368-lib1-t16-k768-r4c2-u--b128,ok,ok,1,16,768,4,2,-,128,17095864,17422385,58.775,32768000000,9909941402,20595200995,1537747701,2329816,133732235,494252,9241635434,19715563956,25558371,4690255246,1999822740,9760711384,20350372783,61735308,6746242117,4312067,1215153239,9803101825,20419126842,2974998917,22894293181,21255933943,21217420034,9637745845,20267939494,9641272265,9641657381,10489186238,1259529655,157576321,284421421,21439303934,2329816,1537747701,494252,133732235,9909941402,20595200995,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
369-lib1-t16-k1024-r1c1-u--b16,ok,ok,1,16,1024,1,1,-,16,33374644,33411430,30.648,32768000000,16951126898,46654293184,3404838774,7679935,128184350,493206,17787761967,47630772681,10715362,3897903138,3640607040,17428955028,47247624917,7282262,2092447458,624736,18273610,18205636900,48391983836,2934632463,61377172490,49122405146,48831779763,16931468411,46483222800,16933545450,16933699906,16699779832,1733081719,180288417,309698509,46288397713,7679935,3404838774,493206,128184350,16951126898,46654293184,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
370-lib1-t16-k1024-r1c1-u--b32,ok,ok,1,16,1024,1,1,-,32,34726713,39527723,25.906,32768000000,18289740445,45256858743,2689121539,1920274,141750714,503953,17539823819,44189149151,8953567,3227367744,3055211552,18370778327,45109920887,10167280,3338319141,338471,19939849,18627044355,45411967371,4427360457,58758094242,46362955199,46286000555,19550623161,46706959416,19566859741,19567045633,17937421179,1690693595,191310853,338334503,44725603183,1920274,2689121539,503953,141750714,18289740445,45256858743,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
371-lib1-t16-k1024-r1c1-u--b64,ok,ok,1,16,1024,1,1,-,64,18256370,20282280,50.487,32768000000,10230160568,21758835822,1451546344,1514095,124913240,493735,9709979823,20874682904,29564208,5205245401,2646272068,9809338747,20742558981,52191181,2496398468,5953437,16195442,9914168227,21033285514,2714496888,24754699275,23138297120,23076925633,10154461551,21432856491,10159034996,10159359915,9898627893,910297965,119659149,211688436,21013535476,1514095,1451546344,493735,124913240,10230160568,21758835822,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
372-lib1-t16-k1024-r1c1-u--b128,ok,ok,1,16,1024,1,1,-,128,16459128,25002215,40.956,32768000000,10158387927,20476508976,1507087658,1552796,137576626,475003,10187543926,20512726840,84952175,7304181934,2885829746,9817703480,19912020660,100707253,3968009264,42970827,17705587,10748886688,21202247934,2627274582,25600110487,23856085285,23815737221,11269921438,21926690999,11279284281,11279247483,9681403549,1047126458,134506970,235372356,19758127545,1552796,1507087658,475003,137576626,10158387927,20476508976,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
373-lib1-t16-k1024-r2c2-u--b16,ok,ok,1,16,1024,2,2,-,16,20641145,20944279,48.892,32768000000,11203145078,30939172635,2191295832,2830223,125274876,459748,12041387494,32132566180,9883694,3235121094,1652958919,12525472851,32798971177,12377166,2711554380,995381,20065054,11249265655,30941217147,1636677759,34062690538,32335566875,32046056454,11479926887,31296633459,11483860533,11483967196,12051759310,1418617546,165221760,297263249,32097236940,2830223,2191295832,459748,125274876,11203145078,30939172635,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
374-lib1-t16-k1024-r2c2-u--b32,ok,ok,1,16,1024,2,2,-,32,22049765,35131296,29.148,32768000000,12428907187,29532163144,1637131596,3231562,143236628,543498,11979305977,29062486212,28610703,3111224411,1534894901,12021342979,29038372785,47548961,1758551226,3823794,26976757,11819630759,28689759385,2866400954,31948521658,29837844984,29813285177,12254124744,29421399954,12261452014,12262435689,12001346944,1189780030,144910152,253553034,29096805517,3231562,1637131596,543498,143236628,12428907187,29532163144,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
375-lib1-t16-k1024-r2c2-u--b64,ok,ok,1,16,1024,2,2,-,64,17725761,24802528,41.286,32768000000,10159195893,22704486928,1466505012,2718847,134094074,461327,9763679603,22230469168,53169063,4931461344,2083225059,9723240286,22098241283,74801254,5284234770,5290067,420066179,10537073128,23276439069,2683550597,25992890338,24322922883,24142662292,9680456696,22076271129,9684232201,9684224796,10139745272,1051577483,135171090,235847347,22753792491,2718847,1466505012,461327,134094074,10159195893,22704486928,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
376-lib1-t16-k1024-r2c2-u--b128,ok,ok,1,16,1024,2,2,-,128,16082043,17725552,57.770,32768000000,9274549828,20852987572,1485978394,2819242,139137818,417563,8443558198,19790769275,39231364,5555891367,2265131122,9337313178,20971549346,86006980,5642993021,6330480,618412384,8697542502,20012877126,2358380837,22346153464,20648537204,20588166225,10713243956,22876625955,10729138384,10729613094,9523177469,1109119387,139942028,253334357,21238927382,2819242,1485978394,417563,139137818,9274549828,20852987572,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
377-lib1-t16-k1024-r2c4-u--b16,ok,ok,1,16,1024,2,4,-,16,19374866,21147322,48.422,32768000000,10453409381,27812938529,1286605002,2142791,135094805,493140,10538671009,27991509864,36603654,4355161889,1657088113,10718191802,28115154565,43252329,1966610709,3193021,24720801,10377168864,27646256125,1797866716,31422915874,29139533200,29069955453,10494552540,27904060402,10496885382,10497109514,11079027132,1207555903,149134794,263382371,28752652231,2142791,1286605002,493140,135094805,10453409381,27812938529,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
378-lib1-t16-k1024-r2c4-u--b32,ok,ok,1,16,1024,2,4,-,32,20192938,20672439,49.535,32768000000,10938724081,27937948425,1321549909,1909783,137977716,605947,11020338094,28199766705,163926989,5253515500,1914005417,11208860665,28486910015,70402126,5156696103,8769689,713508513,10769178270,27778632727,2271033459,30671579497,28709558377,28703950262,11421852447,28748821583,11430542512,11431111101,11170821671,1096749605,135740811,241294926,28382147496,1909783,1321549909,605947,137977716,10938724081,27937948425,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
