tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_buffers_store_cycles,perf_buffers_store_instructions,perf_buffers_store_offcore_requests_buffer_sq_full,perf_buffers_store_offcore_requests_outstanding_cycles_with_data_rd,perf_buffers_store_offcore_requests_outstanding_demand_data_rd_ge_6,perf_buffers_store_resource_stalls_sb,perf_execution_uops_cycles,perf_execution_uops_instructions,perf_execution_uops_resource_stalls_any,perf_execution_uops_uops_executed_thread,perf_execution_uops_uops_issued_any,perf_execution_uops_uops_retired_retire_slots,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_frontend_cycles,perf_frontend_idq_uops_not_delivered_core,perf_frontend_idq_uops_not_delivered_cycles_0_uops_deliv_core,perf_frontend_idq_uops_not_delivered_cycles_le_1_uop_deliv_core,perf_frontend_instructions,perf_power_rapl_cycles,perf_power_rapl_instructions,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,perf_tlb_cycles,perf_tlb_dTLB_load_misses,perf_tlb_dTLB_loads,perf_tlb_iTLB_load_misses,perf_tlb_iTLB_loads,perf_tlb_instructions,perf_uncore_numa_cycles,perf_uncore_numa_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_power_rapl,profile_summary,profile_tlb,profile_uncore_numa,profile_vectorization
119-lib0-t16-k512-r4c2-u2-b-,ok,ok,0,16,512,4,2,2,-,29767168,29774317,34.392,32768000000,7403761785,17123133194,551052908,2176816,97013113,31371,7400011144,16942640881,3551353,1703229913,1306212289,7459410439,17158726824,8204104,1386317990,177306,11075361,7416465153,17229159298,2337822978,17404278201,17460938371,17285387027,7374350466,17057402039,7375219087,7375179822,7357698484,539843705,70628184,107903288,17037680053,7467232127,17134571309,2176816,551052908,31371,97013113,7403761785,17123133194,7451726041,779768,1699301268,126271,24650,17416796738,7463140927,17115570376,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
120-lib0-t16-k512-r4c2-u4-b-,ok,ok,0,16,512,4,2,4,-,28365377,29224359,35.039,32768000000,7368614259,17861889040,646767267,2317359,99867618,36757,7418342722,17749863064,3769483,1867563153,1290227981,7264564423,17825677214,9371584,2231574455,234372,10020777,7430641132,18125727945,2142328792,18008824944,18301363039,17834726076,7465231126,17919377112,7466117093,7466205795,7473989241,572151776,70547810,100839954,17727918235,7421967435,17877212851,2317359,646767267,36757,99867618,7368614259,17861889040,7457413351,755582,1697330081,201328,22235,17799633669,7320817666,17769640690,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
121-lib0-t16-k768-r1c1-u1-b-,ok,ok,0,16,768,1,1,1,-,33317926,33338421,30.715,32768000000,8205948630,19273597657,927948400,7312368,134035767,32925,8240362362,19374025951,4188158,5177067876,3041796396,8346559871,19499306854,14029914,2146819515,662464,11576533,8362516932,19463119831,2201480324,20769346859,21205676749,20985639283,8302393440,19432427754,8303313473,8303370238,8352780310,625036047,82825228,133430412,19457043195,8336578278,19457741734,7312368,927948400,32925,134035767,8205948630,19273597657,8346372692,729413,3729997200,126187,25057,19381560489,8232153114,19334851664,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
122-lib0-t16-k768-r1c1-u2-b-,ok,ok,0,16,768,1,1,2,-,33173657,33179572,30.862,32768000000,8263917552,19406216123,922436215,7331806,122784465,43164,8264702975,19368099978,3980259,5398024621,3122779346,8187030175,19284337854,13768242,2172908092,520132,11343208,8271503980,19378323322,2186468692,20609531506,21031924176,20877256600,8331070462,19439571813,8331932449,8332017381,8205355658,594586252,80714802,129280908,19370071041,8334698645,19447038257,7331806,922436215,43164,122784465,8263917552,19406216123,8343132626,745433,3718292476,118672,24535,19458221648,8243760715,19390942412,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
123-lib0-t16-k768-r1c1-u4-b-,ok,ok,0,16,768,1,1,4,-,33280850,33299658,30.751,32768000000,8283070918,19397914773,928193184,7317336,130972156,40502,8251012419,19333939117,3589938,5452724117,3141345395,8160594748,19311026961,19876088,2224984103,604753,11175311,8308598116,19350580194,2184440481,20675395051,21070646782,20919731499,8199492532,19338226160,8200351305,8200315132,8287708878,604760382,82749871,133378632,19406391186,8171115092,19351481986,7317336,928193184,40502,130972156,8283070918,19397914773,8172629693,686301,3678977503,117651,22412,19308154075,8330249047,19457255496,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
124-lib0-t16-k768-r2c2-u1-b-,ok,ok,0,16,768,2,2,1,-,34951060,34964917,29.286,32768000000,8335677808,18635480532,965069612,4136321,123741355,59672,8471222622,18768947013,4445510,3024342945,2572127588,8478672333,18828800040,6056332,2658855377,239926,12589182,8663314071,18979261540,2720517417,19332023175,19309522777,19176621573,8318559970,18629088119,8319470410,8319563731,8264359150,1162020979,76963156,124404825,18522420079,8413776039,18680492668,4136321,965069612,59672,123741355,8335677808,18635480532,8299302151,778809,2183260127,122791,25368,18599811470,8768766960,19126102437,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
125-lib0-t16-k768-r2c2-u2-b-,ok,ok,0,16,768,2,2,2,-,30379013,30484672,33.591,32768000000,7742087785,17712151873,669104090,2525075,124106979,37385,7770323301,17827729788,3604544,3160664401,2132809095,7773007093,17875503310,4690359,2156319404,253653,12999742,7766921522,17801114792,2546792945,18092051255,18033420982,18030265544,7791546540,17827341503,7792422188,7792722360,7764873475,499074399,68883923,118901806,17798263084,7787683450,17807944952,2525075,669104090,37385,124106979,7742087785,17712151873,7757960498,764939,2126055479,115298,21374,17773315288,7764574104,17843638260,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
126-lib0-t16-k768-r2c2-u4-b-,ok,ok,0,16,768,2,2,4,-,29333210,29367350,34.869,32768000000,7256074934,17430082934,554936600,1072284,122686780,29741,7228861126,17448967451,3464853,2979235127,1738657578,7321505303,17555668130,6753493,2526148153,331184,12460539,7350128397,17667881388,2153141490,17881317636,17855542359,17797024302,7307169916,17519906846,7308025591,7308083322,7368008340,504115956,66658132,110780324,17530205968,7378893052,17568482002,1072284,554936600,29741,122686780,7256074934,17430082934,7375061616,761420,2105190807,108695,29877,17501054057,7289757800,17501763234,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
127-lib0-t16-k768-r2c4-u1-b-,ok,ok,0,16,768,2,4,1,-,32054152,32071780,31.928,32768000000,7911000712,18054982794,690035399,2198226,123270515,49359,7990309411,18136164302,4396015,4039180781,2563715544,7911433443,18084766517,13668766,2873265398,336461,10921164,8040890683,18212082636,2504122337,21269122059,18925140634,18854713418,7926729607,18097456395,7927616443,7927662433,7989913722,543934242,74677988,126183101,18140872603,8039818771,18222655778,2198226,690035399,49359,123270515,7911000712,18054982794,7891256923,749161,4618546262,118753,22097,17978071673,7884885339,18030670301,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
128-lib0-t16-k768-r2c4-u2-b-,ok,ok,0,16,768,2,4,2,-,28974736,30241255,33.861,32768000000,7617672002,17325725472,561925376,1822978,124633191,40954,7657897950,17414378381,3290726,3776736586,2238753470,7671781520,17372345950,12816778,2029209392,372535,10370222,7533977373,17286878347,2399830128,20202726042,17867941176,17778651051,7672689778,17421071169,7673550651,7673690819,7667096302,509389171,71155496,120927179,17530973987,7759882405,17517352569,1822978,561925376,40954,124633191,7617672002,17325725472,7608574354,722930,4288879544,104577,23642,17359174349,7617240220,17467680146,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
129-lib0-t16-k768-r2c4-u4-b-,ok,ok,0,16,768,2,4,4,-,30627432,30721155,33.332,32768000000,7879927937,18163260327,679585934,2170563,115431107,59775,7972834503,18174827264,4238423,4193122495,2446357044,8040559034,18251093377,12461344,2554803828,350431,11789296,8048854470,18273523145,2559560188,21529910170,18962708128,18892393952,8070083564,18309733021,8070938199,8070944315,8056160251,529616926,71655220,121114698,18285358916,8041641733,18293096894,2170563,679585934,59775,115431107,7879927937,18163260327,8065538449,767542,4614135862,115966,21945,18274842434,8060000005,18292892050,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
130-lib0-t16-k768-r4c2-u1-b-,ok,ok,0,16,768,4,2,1,-,30147431,30165616,33.946,32768000000,7564969666,17507777623,687239712,1942496,121164416,37597,7419881193,17381738378,3418188,2623798400,1846098934,7467485002,17265833157,7617886,2513015349,209870,12457952,7593785326,17391843717,2461146335,17750275297,17607278492,17885895772,7569410431,17449907343,7570291289,7570252496,7577713101,495320110,69400754,126389848,17496992805,7537603229,17425495669,1942496,687239712,37597,121164416,7564969666,17507777623,7523835578,738601,1713073061,125546,23727,17355539218,7499845537,17397517392,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
131-lib0-t16-k768-r4c2-u2-b-,ok,ok,0,16,768,4,2,2,-,28326752,29131685,35.151,32768000000,7529645583,16987570687,604327867,2272476,124992636,54370,7309008230,16918185736,3401099,2399720106,1791431265,7427430446,16854720750,8129767,2065150060,184030,11075277,7342188023,16843802825,2376508191,17367176031,17289421920,17252716262,7603506527,17249590075,7604413166,7604452370,7566860054,498758386,74675931,132466160,17260554865,7585960708,17173288709,2272476,604327867,54370,124992636,7529645583,16987570687,7588603555,817186,1770415071,97493,25787,17145654607,7603642054,17255320144,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
132-lib0-t16-k768-r4c2-u4-b-,ok,ok,0,16,768,4,2,4,-,28473812,30018379,34.112,32768000000,7546248966,17787541310,748783102,1868923,122639488,49751,7655899480,17940751167,3991184,2914013587,1823768043,7538700452,17747520321,9223272,2839941320,232042,10861823,7402109267,17624164145,2291756287,17893542109,17898795359,17843878541,7539011097,17883986020,7539838882,7539861112,7631852622,482656789,71794444,127054747,18097092863,7569546355,17943743323,1868923,748783102,49751,122639488,7546248966,17787541310,7565744404,745224,1713969448,116847,23469,17820026810,7610028866,17994873492,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
133-lib0-t16-k1024-r1c1-u1-b-,ok,ok,0,16,1024,1,1,1,-,32701841,32717228,31.298,32768000000,8063607043,19092395845,911181958,7048653,124358335,57059,8190542409,19311747545,3818760,5207904812,3130582061,8180901310,19225934610,11880890,2436261900,421213,12544645,8192586017,19254978530,2111764879,20603865551,21042788537,20793522932,8009292473,19100261669,8010230302,8010260889,8009035889,558991763,79883568,125199017,19090220341,8202578876,19262873850,7048653,911181958,57059,124358335,8063607043,19092395845,8186088115,647874,3676296653,136390,22203,19263429129,8082948748,19152762243,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
134-lib0-t16-k1024-r1c1-u2-b-,ok,ok,0,16,1024,1,1,2,-,32696256,32702792,31.312,32768000000,8183304285,19303947280,938360066,7012563,115372179,37041,8149140981,19228257961,4064512,5508143725,3321113641,8121602355,19206145639,14669931,2446381375,489751,9354717,8181283858,19226276779,2109641446,20586971854,21009363230,20757942354,8200585656,19267609774,8201410399,8201555692,8143994426,584149358,86164844,136583431,19275456464,8195492770,19284328345,7012563,938360066,37041,115372179,8183304285,19303947280,8153668223,636173,3678265355,120992,24372,19258702801,8209767528,19309083595,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
135-lib0-t16-k1024-r1c1-u4-b-,ok,ok,0,16,1024,1,1,4,-,32689009,32703524,31.312,32768000000,8178991284,19289673309,929068562,7012076,123827916,33911,8154809894,19226909426,3680153,5683884677,3394562825,8198920104,19244911051,13818516,2343136503,503396,10093320,8079592371,19158997526,2077892832,20494614658,20924827200,20695845542,8164250996,19238013508,8165119978,8165170801,8169492803,592636951,87631826,139987761,19314181726,8216267682,19304570276,7012076,929068562,33911,123827916,8178991284,19289673309,8126950913,655301,3663697714,106702,23266,19157588919,8189945680,19253828023,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
136-lib0-t16-k1024-r2c2-u1-b-,ok,ok,0,16,1024,2,2,1,-,35050553,35075208,29.194,32768000000,8162448242,18439922654,904990079,2216710,130272541,35003,8495027118,18609039951,3891828,3290584163,2697177207,8599869296,18746399443,7240494,2564495193,247861,10671695,8383417963,18461448824,2767931339,18629429755,18594543739,18485774978,8657027213,18885809826,8657962725,8658243296,8730537973,1347120804,84342478,139393267,18841345743,8365284397,18535947750,2216710,904990079,35003,130272541,8162448242,18439922654,8756080630,787298,2288643610,233308,24751,18779140664,8785531122,19067377416,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
137-lib0-t16-k1024-r2c2-u2-b-,ok,ok,0,16,1024,2,2,2,-,30864183,30868996,33.172,32768000000,7673663120,17683928893,648904756,2309763,121908981,44061,7591621814,17551225032,3410149,3275109281,2150729045,7654356030,17614972933,6310177,2014378940,214072,10649311,7637208369,17716758372,2425043760,17987101049,17999350594,17817053535,7744079613,17760249730,7744899378,7745062063,7681020072,509366480,69153966,115208013,17669912206,7707546544,17731090339,2309763,648904756,44061,121908981,7673663120,17683928893,7713793115,711039,2093108624,159336,19139,17747996558,7702977306,17729598759,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
138-lib0-t16-k1024-r2c2-u4-b-,ok,ok,0,16,1024,2,2,4,-,27286749,28592269,35.814,32768000000,7224232143,17294818800,555372839,798801,121515745,39225,7276361629,17382106511,3988091,3429304863,1904654927,7245887459,17342551938,7005626,2362464603,312532,11668898,7183724798,17270328325,2156392885,17639018318,17558544568,17543557811,7319935097,17434929455,7320826427,7320851043,7325059519,498433552,68120111,115728957,17451358482,7323954140,17420368229,798801,555372839,39225,121515745,7224232143,17294818800,7105482118,637837,2016605295,102894,21356,17288028795,7293761135,17423419238,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
139-lib0-t16-k1024-r2c4-u1-b-,ok,ok,0,16,1024,2,4,1,-,31965403,31991798,32.008,32768000000,7876378702,17961264522,684480793,1585706,138618647,111042,7984817282,18071599650,3835327,4368015342,2635891047,7937405900,18012182609,17223368,3126673290,339318,10019025,8001863071,18107313449,2489439340,21170135702,18846858298,18724924618,7792837144,17962889174,7793699951,7793970351,7920428332,539714393,73201493,125033833,18001867767,7863493367,17939993936,1585706,684480793,111042,138618647,7876378702,17961264522,8006755860,735161,4651317277,118017,27802,18133095750,7884667800,17901857283,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
140-lib0-t16-k1024-r2c4-u2-b-,ok,ok,0,16,1024,2,4,2,-,30675311,30700222,33.355,32768000000,7702782278,17384486528,612729320,1574077,131274403,34360,7487267965,17273508399,3402768,3563502798,2176071051,7675303599,17219616820,14037008,2145367447,411442,10184639,7670003353,17299303471,2481470644,20236463214,17855427690,17909921194,7600269274,17299968121,7601174049,7601154785,7571045388,483648770,71197012,120213295,17345423641,7492633976,17239761700,1574077,612729320,34360,131274403,7702782278,17384486528,7608284061,692567,4267474898,100109,22566,17210390682,7611573087,17298203601,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
141-lib0-t16-k1024-r2c4-u4-b-,ok,ok,0,16,1024,2,4,4,-,32166199,32215487,31.786,32768000000,7797231337,17914480817,705574983,1540137,130593355,47148,7808132786,18008541841,3983195,4023033036,2357904594,7965389245,18129606053,15418891,3161134905,373991,12119225,7910715612,18076704507,2508921124,21367259394,18740632070,18722420280,7942277541,18193517347,7943154924,7943112772,7938873559,532935297,70675635,122945066,18170211466,7998643462,18244105395,1540137,705574983,47148,130593355,7797231337,17914480817,8026840793,717538,4600199043,115320,24477,18252853592,7902604513,18130122502,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
142-lib0-t16-k1024-r4c2-u1-b-,ok,ok,0,16,1024,4,2,1,-,28146220,28938014,35.386,32768000000,7383318405,17182256240,620945130,1558024,127387874,41764,7478245756,17330375144,3463187,3513088841,2399986218,7420453599,17196506249,11310749,3172945149,207402,11039223,7530582766,17145361482,2456705637,17640022671,17459496888,17580920009,7342690801,17074095237,7343526038,7343483228,7507603292,507272880,70857221,117719486,17290916588,7499910910,17252521495,1558024,620945130,41764,127387874,7383318405,17182256240,7493133246,625072,1700147922,115433,23275,17208833882,7656736680,17440296877,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
143-lib0-t16-k1024-r4c2-u2-b-,ok,ok,0,16,1024,4,2,2,-,30268684,30283005,33.814,32768000000,7552388964,16904323262,615273787,1488104,130047970,40125,7584658010,17226180478,3627700,3726929951,2671370252,7578078182,16983091868,9266102,2027560675,178076,10707291,7570455494,16797441234,2510933919,17591813002,17362243714,17551081340,7611544745,17094345094,7612427682,7612641596,7493028999,523398476,74137714,118639463,17156993163,7513540778,17020059614,1488104,615273787,40125,130047970,7552388964,16904323262,7468656608,726108,1709802786,102170,23457,16752795174,7613952959,17106247587,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
144-lib0-t16-k1024-r4c2-u4-b-,ok,ok,0,16,1024,4,2,4,-,30828057,30839140,33.205,32768000000,7462554998,17593918219,684693547,1460539,131329131,33941,7486271319,17809056970,3482522,3190246584,2045535648,7654098488,17882655928,9884171,2655808541,270095,11870066,7687847234,17857115491,2420378901,18075905106,18117334741,18084332263,7651309940,17869442389,7652175336,7652220792,7446965956,504227935,65645059,105949530,17692739861,7620601172,17840784414,1460539,684693547,33941,131329131,7462554998,17593918219,7603843459,707514,1700876371,109040,23062,17837900527,7719177037,17951246024,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
145-lib0-t32-k256-r1c1-u1-b-,ok,ok,0,32,256,1,1,1,-,34150970,34170825,29.967,32768000000,8466930588,19775065486,973373821,1427242,117710542,54645,8541049067,19769421577,3971727,5182418142,2985052565,8543222102,19704695973,11172112,2131771563,741131,12222560,8517824212,19762107667,2362561477,21169686253,21458395375,21445684049,8514160797,19794774830,8515056237,8515017653,8573002767,559569846,75999708,127066057,19845592069,8536779261,19820706698,1427242,973373821,54645,117710542,8466930588,19775065486,8655267063,540808,3858817011,121034,24091,19654436058,8551964975,19851794188,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
146-lib0-t32-k256-r1c1-u2-b-,ok,ok,0,32,256,1,1,2,-,34091852,34111268,30.019,32768000000,8516883964,19823094553,1028632577,1404160,101788553,38019,8559325836,19828993318,3866464,5326884249,3069588164,8543645239,19781593348,12265599,2219939022,591595,10834918,8511752295,19784471562,2340149514,21224606288,21500756478,21503002993,8581919524,19869128456,8582806733,8582761160,8523493327,552494687,73940050,124354420,19759265475,8566518826,19828280144,1404160,1028632577,38019,101788553,8516883964,19823094553,8552593779,543868,3833362347,137100,21877,19757570961,8568226949,19862806839,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
147-lib0-t32-k256-r1c1-u4-b-,ok,ok,0,32,256,1,1,4,-,34109460,34135537,29.998,32768000000,8544827537,19783811429,989761666,1407009,102277077,33956,8527117782,19802717635,4274900,5092279260,2947151427,8491781465,19792732106,12908101,2371911932,743633,10708625,8577813421,19823390881,2369743518,21134893508,21460363270,21426451432,8581023332,19879929690,8581869420,8581832943,8574105311,573061512,78096873,133444866,19938567853,8436668066,19763647127,1407009,989761666,33956,102277077,8544827537,19783811429,8566896183,534379,3837291483,136115,20030,19794655435,8575668077,19844144002,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
148-lib0-t32-k256-r2c2-u1-b-,ok,ok,0,32,256,2,2,1,-,35576413,35598706,28.765,32768000000,8919389040,19442288711,1122571487,7015396,96914962,35011,8869849870,19402632795,4636892,2561291858,2218502227,8906099338,19413663866,5809712,1855408915,226364,12349870,8921566685,19496688036,2682113273,19943138800,19949547189,19771380640,8778655629,19340057444,8779470289,8779569707,8914186574,1183700350,96397063,168397695,19420245220,8906947254,19561478845,7015396,1122571487,35011,96914962,8919389040,19442288711,8927858808,645292,2443153183,158188,20492,19450905142,8916259189,19458615953,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
149-lib0-t32-k256-r2c2-u2-b-,ok,ok,0,32,256,2,2,2,-,31672049,31695550,32.307,32768000000,7986042130,18160884475,728135809,932693,142959929,48893,7902005909,18156736834,3642974,2785965036,2006185895,7992822994,18149933729,5989448,2018380459,213876,14003025,7926420245,18131088254,2566265068,18557622132,18481530105,18422245771,7935744558,18162949897,7936590024,7936682035,7948560124,519586731,70451472,120400610,18177779515,7878995933,18147301118,932693,728135809,48893,142959929,7986042130,18160884475,7931925958,615241,2213379472,109845,20746,18090566210,7922324509,18163234789,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
150-lib0-t32-k256-r2c2-u4-b-,ok,ok,0,32,256,2,2,4,-,29745234,29755451,34.414,32768000000,7482092541,17972028991,608671226,922703,93925244,38514,7465339243,17955317353,3508215,2617944794,1644405627,7482249558,18070795748,6417756,2008858494,324460,9936754,7467671162,17918610867,2115213553,18370334815,18358072003,18162939117,7486631089,17912495416,7487536819,7487680227,7488250303,521951206,74279338,121239447,17981679511,7473388929,17902608194,922703,608671226,38514,93925244,7482092541,17972028991,7455316020,564296,2191094656,122089,22090,17798352052,7485618072,17886706598,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
151-lib0-t32-k256-r2c4-u1-b-,ok,ok,0,32,256,2,4,1,-,32099307,32185241,31.816,32768000000,8072168276,18417844822,776998045,1333690,138123526,41278,8011512099,18457476045,4180313,2921076568,2012666632,8037885344,18399809373,11142722,2642251904,258260,9508992,8012284913,18431168322,2396924063,21641451303,19190336065,19184041768,8053405965,18451841314,8054293936,8054249621,8044245814,577460303,75954056,125957898,18460115313,8072240745,18428289827,1333690,776998045,41278,138123526,8072168276,18417844822,8028227908,709897,4745538714,129868,26478,18417911858,8050339128,18562015449,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
152-lib0-t32-k256-r2c4-u2-b-,ok,ok,0,32,256,2,4,2,-,31364158,31378521,32.634,32768000000,7784227010,17690635208,607766622,2762663,100966918,39559,7825542842,17767488672,3708724,3234842862,2068549602,7851464930,17770095092,10421877,1756998490,259205,9142359,7877541282,17814743210,2452760399,20766124933,18434980487,18392215998,7863206958,17769243569,7864100476,7864060591,7862605921,570760508,76172199,122800307,17783757091,7869734601,17777687462,2762663,607766622,39559,100966918,7784227010,17690635208,7820252898,700052,4428470895,129050,25749,17752165931,7875224299,17865614593,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
153-lib0-t32-k256-r2c4-u4-b-,ok,ok,0,32,256,2,4,4,-,32473728,32486651,31.521,32768000000,8286064204,18678472253,816136751,952892,281467604,48282,8169462527,18584387827,4642733,3811943918,2386228110,8171256459,18646516781,18568102,3243284135,348708,12568024,7931146749,18429863698,2419036867,21775198838,19129966187,19113620372,8090818588,18579866896,8091716456,8091683073,8113862619,544096743,73244660,123538996,18632682371,8079066461,18590170272,952892,816136751,48282,281467604,8286064204,18678472253,8075915262,717932,4719230747,121659,21085,18607074804,8069404182,18668212445,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
154-lib0-t32-k256-r4c2-u1-b-,ok,ok,0,32,256,4,2,1,-,30117168,30132388,33.983,32768000000,7448110071,17551165477,636357828,708412,125236512,52502,7510816143,17661954855,3320663,1715361253,1225884245,7531040200,17564155807,8603806,1822873330,231093,9035334,7563488314,17508246410,2358874208,18090025252,17845909982,18100459206,7550258053,17616254692,7551141202,7551294957,7558511993,508677833,68395021,114184057,17666825013,7566384747,17686174829,708412,636357828,52502,125236512,7448110071,17551165477,7448309009,570575,1780370689,115344,24987,17476343322,7536831297,17650189468,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
155-lib0-t32-k256-r4c2-u2-b-,ok,ok,0,32,256,4,2,2,-,30657873,30717720,33.336,32768000000,7694716829,17370429988,613651980,3197115,84890524,34193,7650107545,17317651845,3510714,1795127906,1388390188,7644048167,17305405534,8271664,1423695866,207774,9603129,7681809114,17350870177,2500821034,17844218536,17798068128,17727613825,7682909959,17419191398,7683821177,7683772877,7701544832,529115976,72117005,121639822,17430213087,7703995101,17425361323,3197115,613651980,34193,84890524,7694716829,17370429988,7691306522,623553,1849254683,113817,19901,17413939893,7714304533,17364440914,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
156-lib0-t32-k256-r4c2-u4-b-,ok,ok,0,32,256,4,2,4,-,30347033,30381140,33.705,32768000000,7632448729,18191752368,791928268,728507,90536060,50231,7573714226,18162147192,3434430,1750601640,1247812478,7628733417,18086250396,8841441,2036451802,258581,10030493,7638386405,18064916751,2317331600,18360092444,18329967346,18455660856,7550253700,18135996354,7551136352,7551275016,7608222142,503742481,70262028,121109356,18216743291,7630981843,18170703792,728507,791928268,50231,90536060,7632448729,18191752368,7630003534,606156,1798939980,110246,21076,18067225059,7628081713,18180710787,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
157-lib0-t32-k512-r1c1-u1-b-,ok,ok,0,32,512,1,1,1,-,34231650,34241375,29.905,32768000000,8591557747,19513061710,983400257,10234376,173041747,34121,8583381226,19487853237,3606168,6469335802,3653348427,8580278035,19561002276,18718308,2815148073,5695693,8379022,8605576175,19536443641,2323240047,20980115500,21400104443,21199854956,8601409124,19575737834,8602249455,8602209141,8420092178,609010595,86919095,138977752,19516528251,8613916746,19580626101,10234376,983400257,34121,173041747,8591557747,19513061710,8616065464,537210,3760538070,125965,20989,19515230298,8608363830,19575048506,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
158-lib0-t32-k512-r1c1-u2-b-,ok,ok,0,32,512,1,1,2,-,34322051,34335212,29.824,32768000000,8608176303,19520641838,989471606,9984984,184984164,40319,8557991989,19523025190,4820951,5784172534,3366446726,8440378123,19455099416,21735886,3055382279,6204651,10872345,8612521856,19625979298,2305141371,20975769674,21476559162,21197539888,8623618453,19624994999,8624483722,8624490724,8641313634,672964050,98788482,150958395,19563934342,8600948559,19544784291,9984984,989471606,40319,184984164,8608176303,19520641838,8628183268,535880,3772299866,128798,19186,19612081496,8605581710,19573620310,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
