tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_buffers_store_cycles,perf_buffers_store_instructions,perf_buffers_store_offcore_requests_buffer_sq_full,perf_buffers_store_offcore_requests_outstanding_cycles_with_data_rd,perf_buffers_store_offcore_requests_outstanding_demand_data_rd_ge_6,perf_buffers_store_resource_stalls_sb,perf_execution_uops_cycles,perf_execution_uops_instructions,perf_execution_uops_resource_stalls_any,perf_execution_uops_uops_executed_thread,perf_execution_uops_uops_issued_any,perf_execution_uops_uops_retired_retire_slots,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_frontend_cycles,perf_frontend_idq_uops_not_delivered_core,perf_frontend_idq_uops_not_delivered_cycles_0_uops_deliv_core,perf_frontend_idq_uops_not_delivered_cycles_le_1_uop_deliv_core,perf_frontend_instructions,perf_power_rapl_cycles,perf_power_rapl_instructions,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,perf_tlb_cycles,perf_tlb_dTLB_load_misses,perf_tlb_dTLB_loads,perf_tlb_iTLB_load_misses,perf_tlb_iTLB_loads,perf_tlb_instructions,perf_uncore_numa_cycles,perf_uncore_numa_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_power_rapl,profile_summary,profile_tlb,profile_uncore_numa,profile_vectorization
124-lib0-t16-k768-r2c2-u1-b-,ok,ok,0,16,768,2,2,1,-,17514074,17544792,58.365,32768000000,8906350290,19060376254,1133160872,4404462,129846750,424896,8806089199,19251417633,5761533,2915725284,2435282406,8915415340,19266823471,9772818,2652317023,270261,18274394,8901190571,19023094898,2709576858,19889889881,19752734651,19648885099,8945336530,19263384286,8947057375,8948165618,8922823472,1347403689,101150777,176146663,19274763247,8932256447,19298245472,4404462,1133160872,424896,129846750,8906350290,19060376254,8673284216,856543,2305500563,155117,27118,19023694503,8910124741,19266476505,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
125-lib0-t16-k768-r2c2-u2-b-,ok,ok,0,16,768,2,2,2,-,15681616,15711040,65.177,32768000000,7989462875,17892504638,784298873,2656239,123719038,325900,7946700267,17977400100,4816089,3359926762,2242095586,7989733076,17984996503,7495871,2117980391,307010,17837029,7992299779,17956647225,2590506430,18498934897,18375500388,18406004445,8052379509,18099290105,8054051865,8054491758,8026763690,602013275,80406835,138829944,18055136928,7995056596,18119506985,2656239,784298873,325900,123719038,7989462875,17892504638,7972053867,861046,2213780179,132252,29159,17910923189,8038944052,18107880082,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
126-lib0-t16-k768-r2c2-u4-b-,ok,ok,0,16,768,2,2,4,-,14740680,14763419,69.361,32768000000,7532924869,17734284672,642487139,1236302,124816436,415374,7500048292,17861514559,4945059,2969191977,1772903276,7505514148,17669323338,12141972,2568924502,349920,17164374,7505384252,17644944197,2166293100,18322745098,18161709439,18227985898,7552133601,17768917639,7553889610,7554795336,7523744658,522426207,71739741,137918389,17786622205,7570898710,17832643565,1236302,642487139,415374,124816436,7532924869,17734284672,7498572079,825935,2192982184,128902,26649,17583228942,7537079361,17745589036,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
127-lib0-t16-k768-r2c4-u1-b-,ok,ok,0,16,768,2,4,1,-,16096253,16121190,63.519,32768000000,8216668080,18482768053,801781724,2396960,123967614,440472,8139331094,18331363966,4802396,4112235764,2614858543,8236870707,18511611007,17604760,2968211619,401487,16701630,8230547238,18480103152,2488713704,21471604886,19185817424,19044530465,8243006280,18469501359,8244813830,8245376163,8254738656,662556333,83999159,148274066,18443045378,8236777078,18518686132,2396960,801781724,440472,123967614,8216668080,18482768053,8234035732,837965,4709083543,147836,26521,18505759711,8233492195,18470055016,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
128-lib0-t16-k768-r2c4-u2-b-,ok,ok,0,16,768,2,4,2,-,15499268,15522238,65.970,32768000000,7905555093,17653015624,693017053,2005924,125166831,401364,7886091284,17697910787,4947304,3705240597,2220729971,7923966201,17635941524,20136946,1986438833,394620,16383408,7917633435,17710640734,2455607014,20629106007,18325673023,18155848076,7948528747,17774564757,7950270142,7950371300,7905088352,619302469,77787541,132717877,17646372286,7979834023,17793118220,2005924,693017053,401364,125166831,7905555093,17653015624,7915161247,804580,4420832236,137037,25869,17643841523,7921502734,17724218523,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
129-lib0-t16-k768-r2c4-u4-b-,ok,ok,0,16,768,2,4,4,-,16130153,16216834,63.144,32768000000,8264285826,18564507125,786217924,2328953,129995961,460976,8182840545,18486949196,4707899,3975080940,2382812667,8257054844,18578920820,18119858,2575720399,391880,17055547,8138397832,18475485428,2464694834,21729120428,19185199975,19064759474,8252365480,18546153642,8254066028,8256224239,8272390556,602765447,82216434,148574920,18555440156,8236028320,18544397765,2328953,786217924,460976,129995961,8264285826,18564507125,8267993667,818408,4726328485,149261,30131,18618988642,8266842207,18586797193,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
130-lib0-t16-k768-r4c2-u1-b-,ok,ok,0,16,768,4,2,1,-,15175417,15189858,67.413,32768000000,7779382054,17813112736,741053866,1989686,120017510,408850,7653217430,17562240609,4760256,2917893968,1884732965,7782126886,17800971750,10838351,2586342903,265004,17178888,7698849221,17616352939,2371092385,17957550530,17898920632,17895251980,7768210247,17726444790,7769869799,7770019596,7784543175,614060259,82056784,142110018,17740811324,7772123295,17707060174,1989686,741053866,408850,120017510,7779382054,17813112736,7766838574,831935,1795193458,145944,26354,17748605465,7763472333,17715528971,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
131-lib0-t16-k768-r4c2-u2-b-,ok,ok,0,16,768,4,2,2,-,15211406,15224661,67.259,32768000000,7801695162,17512007395,632298664,2426695,120618691,412678,7737912557,17399568516,4835720,2499040844,1753626744,7804516919,17450710226,9651319,1929905587,234490,17494208,7697633959,17307827664,2420495899,17773269419,17744548654,17654124466,7793637915,17457745010,7795358148,7798106488,7791273116,622571282,84892126,144154899,17480440792,7796980915,17446982689,2426695,632298664,412678,120618691,7801695162,17512007395,7789865318,842833,1799240042,145668,25415,17545192562,7780050152,17428294160,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
132-lib0-t16-k768-r4c2-u4-b-,ok,ok,0,16,768,4,2,4,-,15339230,15354819,66.689,32768000000,7854761876,18299325543,773643071,1973968,122806401,400454,7782792887,18221075352,4677722,2823612046,1792902489,7835928473,18175647045,9977642,2632068792,294757,16005146,7834905010,18221221620,2316723430,18374318349,18523792431,18292058370,7858860704,18276843529,7860556467,7861369218,7858049708,615430533,79195679,135105407,18198089644,7865534136,18286145352,1973968,773643071,400454,122806401,7854761876,18299325543,7820458419,835835,1808514994,133145,30886,18145095518,7845883302,18260407765,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
133-lib0-t16-k1024-r1c1-u1-b-,ok,ok,0,16,1024,1,1,1,-,16409274,16417097,62.374,32768000000,8404924363,19437182317,1000406148,7273202,127913429,392196,8368744290,19485796634,5000897,5441154096,3225440574,8387106432,19580862876,25205979,2506286825,522613,16200803,8389825538,19483474272,2086557255,21010155759,21419287586,21090236497,8412530936,19539595423,8414211942,8414492552,8424541110,708417631,98597788,157870611,19561329230,8350674648,19496118115,7273202,1000406148,392196,127913429,8404924363,19437182317,8388625824,737043,3749568065,139980,26246,19361614669,8398839295,19538175116,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
134-lib0-t16-k1024-r1c1-u2-b-,ok,ok,0,16,1024,1,1,2,-,16412466,16438749,62.292,32768000000,8393464927,19595494926,989448216,7136372,129895878,383089,8363881575,19520645626,5013574,5128534580,3087307576,8378779173,19393028076,25987778,2510849907,467960,15815373,8439434262,19612931459,2045680845,21190102028,21571241265,21316679566,8396412297,19553152246,8398105700,8398057711,8406735550,682196863,96903735,158068543,19522230831,8345955721,19487581271,7136372,989448216,383089,129895878,8393464927,19595494926,8348120951,699526,3754591509,130858,32658,19353036884,8387067836,19539670391,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
135-lib0-t16-k1024-r1c1-u4-b-,ok,ok,0,16,1024,1,1,4,-,16428692,16442661,62.277,32768000000,8403874767,19460074700,1030033527,7190589,145159554,391366,8338883226,19498256005,5073436,5238720881,3154196398,8360015868,19457863662,18274080,2404569966,467426,16158648,8377984945,19315305902,2162476035,20913011128,21181432728,21278076954,8397039781,19537545895,8398796173,8400232013,8391148728,691637946,95988541,154803562,19462500954,8390068985,19565992020,7190589,1030033527,391366,145159554,8403874767,19460074700,8355676445,702221,3755871872,148443,28913,19438186816,8436441502,19564082224,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
136-lib0-t16-k1024-r2c2-u1-b-,ok,ok,0,16,1024,2,2,1,-,17582708,17599322,58.184,32768000000,8916873204,18936265731,1126089686,2483737,129535250,470808,8908213328,19099448872,5654603,3458382602,2855739721,8927900274,19309037497,12134826,2662274799,242015,17209260,8922282088,19092967945,2701923533,19830530468,19688706220,19597193668,8980827687,19206255964,8982429778,8984181005,8939724552,1444135413,101248299,175115393,19242420216,8966885437,19209209967,2483737,1126089686,470808,129535250,8916873204,18936265731,8917821139,837885,2377227248,168212,30683,19024253151,8620772674,19005941788,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
137-lib0-t16-k1024-r2c2-u2-b-,ok,ok,0,16,1024,2,2,2,-,15487762,15503350,66.050,32768000000,7849865881,17876451110,741340315,2480123,132080418,445872,7909879519,17859358656,4863901,3292895023,2144807374,7930339134,17954147821,9448381,2008994112,282117,17289705,7903277957,17875365755,2524513624,18339845404,18270368362,18199220850,7958784955,18021741179,7960335802,7963929581,7940433989,613351085,80060623,133487782,17922059752,7948131366,17987332573,2480123,741340315,445872,132080418,7849865881,17876451110,7921995960,770609,2155521068,147758,27428,17908982809,7955485834,18002814488,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
138-lib0-t16-k1024-r2c2-u4-b-,ok,ok,0,16,1024,2,2,4,-,14619816,14629637,69.995,32768000000,7469999157,17577737695,647180108,925895,123281492,418375,7435664243,17700096026,4647120,3237221109,1848013948,7483500954,17497293689,14820610,2480128465,368608,18378644,7468979463,17519795152,2203837158,18031854305,17912801533,17964539818,7491741712,17673890480,7493398755,7493836952,7491394560,582296786,80019484,135506143,17718197773,7515418540,17686133062,925895,647180108,418375,123281492,7469999157,17577737695,7432074127,746895,2144200485,133844,28479,17475786238,7507430974,17716616997,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
139-lib0-t16-k1024-r2c4-u1-b-,ok,ok,0,16,1024,2,4,1,-,16029125,16061840,63.754,32768000000,8214350889,18380197960,788822313,1704867,129385643,470151,8173454458,18339283071,4918675,4092672618,2485491437,8160746311,18284318080,22259367,3279620948,455131,15055227,8028027539,18271285706,2395080259,21203528172,18895135140,18865394179,8200362315,18384895840,8202068920,8203743445,8205547417,632648351,84705048,153167005,18342451257,8216583859,18407092393,1704867,788822313,470151,129385643,8214350889,18380197960,8191173174,790334,4667920300,143849,29933,18269513569,8298273013,18478348725,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
140-lib0-t16-k1024-r2c4-u2-b-,ok,ok,0,16,1024,2,4,2,-,15414826,15453452,66.264,32768000000,7881075118,17716265242,636737338,1620662,129019754,424484,7908753931,17666307422,5108266,3795493949,2244753305,7838756765,17503265585,19303550,2271896874,385393,15855988,7862587282,17614609215,2445965743,20528836113,18196624609,18078938229,7906091851,17668314498,7907871584,7908847910,7921539890,581929035,78131265,142352403,17615500154,7901809179,17657285761,1620662,636737338,424484,129019754,7881075118,17716265242,7874201234,796694,4377681290,129337,29859,17534390583,7916440769,17679082292,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
141-lib0-t16-k1024-r2c4-u4-b-,ok,ok,0,16,1024,2,4,4,-,16169709,16187897,63.257,32768000000,8139918949,18528111467,835002460,1739596,138137171,477578,8298652242,18587198012,5083465,4309304613,2405070359,8240660620,18558813758,21997980,3278126855,419350,16598958,8251137495,18583677347,2512685936,21694398637,19185227948,19089101511,8249572535,18528885607,8251193069,8251985280,8095026724,601587387,83660396,148689336,18443248251,8261853308,18549076985,1739596,835002460,477578,138137171,8139918949,18528111467,8261293700,791687,4701073507,152904,25404,18625250935,8239466489,18534883537,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
142-lib0-t16-k1024-r4c2-u1-b-,ok,ok,0,16,1024,4,2,1,-,15306936,15484421,66.131,32768000000,7877742352,17713229610,749931268,1690271,129601353,428894,7791565069,17537217292,4838141,3816582699,2407508944,7845684321,17703988758,12902532,2624340698,266169,17502049,7847604282,17687148980,2420216955,18079480619,18068590557,17868753984,7848342443,17619349889,7850104604,7852457555,7866582876,606084218,78984202,142757786,17577598726,7855771971,17684563743,1690271,749931268,428894,129601353,7877742352,17713229610,7843735271,765493,1782262832,138631,27492,17608394927,7834324380,17635919596,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
143-lib0-t16-k1024-r4c2-u2-b-,ok,ok,0,16,1024,4,2,2,-,15216397,15246798,67.162,32768000000,7795724114,17378315624,632896738,1601819,127801035,427320,7673668008,17236846298,4516735,3654811105,2425639255,7797278843,17368117441,10557559,2079064665,243300,17144421,7777914633,17365954958,2467520409,17730254724,17749853970,17555814640,7788082868,17382451881,7789789995,7790200477,7724095782,629537717,77334461,131296464,17194520635,7788065082,17329773948,1601819,632896738,427320,127801035,7795724114,17378315624,7799272708,811462,1755441918,142925,27095,17348502374,7787109621,17377232489,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
144-lib0-t16-k1024-r4c2-u4-b-,ok,ok,0,16,1024,4,2,4,-,15483288,15537021,65.907,32768000000,7924343376,18154351360,842489962,1624855,128227243,474494,7864937925,18170390689,4987236,3760202826,2318442109,7880240760,18156622719,13104959,3101603456,273613,17690342,7869289924,18119963648,2404202310,18497244837,18450361733,18506839925,7924375596,18247442191,7926057839,7927209184,7923992874,638946475,80864108,137898489,18128069457,7924976262,18204915649,1624855,842489962,474494,128227243,7924343376,18154351360,7864428763,771981,1814894313,134633,30327,18048099553,7927804357,18251607598,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
145-lib0-t32-k256-r1c1-u1-b-,ok,ok,0,32,256,1,1,1,-,17154620,17244569,59.381,32768000000,8794848611,19988586709,1038732943,1497649,112184865,620753,8754051576,19999316461,5282746,5608075166,3215861791,8785399403,19988578589,13977550,1940506288,674976,19027865,8775099170,19984392900,2386095116,21440299933,21782748698,21585043958,8927457018,20208986722,8929122614,8929952070,8824234932,644507127,88310640,154007050,20106970713,8798152293,20039893662,1497649,1038732943,620753,112184865,8794848611,19988586709,8941793961,607453,3939121245,156211,36916,20036666584,8757483330,20046018106,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
146-lib0-t32-k256-r1c1-u2-b-,ok,ok,0,32,256,1,1,2,-,17124293,17146978,59.719,32768000000,9118332491,20110139201,1098652505,1508109,280530662,681909,8978983203,20149420397,5655427,5442857283,3027829815,8754983348,19969406459,14767669,2038665956,687279,17041613,8783114576,19939552884,2425616568,21332689725,21682389891,21582332184,8788575362,20063019860,8790199478,8790579675,8828996815,646089088,86360859,154237624,20090752907,8880586399,20080448757,1508109,1098652505,681909,280530662,9118332491,20110139201,8767464600,613294,3924585055,133092,41186,19920558198,8817524173,20038334530,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
147-lib0-t32-k256-r1c1-u4-b-,ok,ok,0,32,256,1,1,4,-,17191758,17578997,58.251,32768000000,9163438209,20187713267,1083929060,1489281,257085518,645780,9192643513,20131622189,5847340,6860189089,3791161682,9032765538,20228769305,16531937,2078106572,822450,20225681,8772823056,20012613939,2398333377,21497562989,21789657870,21711346047,8818477712,20096033924,8820225548,8823830309,8697629419,608610892,84496395,148323882,20010083443,8827354908,20091715125,1489281,1083929060,645780,257085518,9163438209,20187713267,8906400264,590056,3954774376,156469,26515,20129792037,8831674761,20087574111,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
148-lib0-t32-k256-r2c2-u1-b-,ok,ok,0,32,256,2,2,1,-,17911620,17935729,57.093,32768000000,9174441612,19510736067,1171046018,7147837,163713787,705200,9155032646,19572108956,6125569,2847126691,2394364754,9148570953,19441651755,9844390,1867325133,254148,19342173,9104530373,19244650666,2931032251,19827737708,19654334055,19866537607,9123515911,19522234392,9125201826,9126439933,9147845131,1215415632,103560329,184987826,19483184856,9135638833,19533323748,7147837,1171046018,705200,163713787,9174441612,19510736067,9095490354,758990,2499834079,143661,29685,19198790123,9136605516,19542933293,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
149-lib0-t32-k256-r2c2-u2-b-,ok,ok,0,32,256,2,2,2,-,15936567,16294994,62.841,32768000000,8296425879,18535444294,828185937,1073648,163981861,656084,8174607357,18402880108,5325999,2988008298,2137799373,8177774098,18405172239,8384818,1438694216,259768,18827640,8408937687,18415608290,2806902004,19000569639,18895578917,18917955047,8175551574,18398764909,8177347437,8177793130,8284946570,613328860,84198323,142524008,18451924179,8093178339,18387489379,1073648,828185937,656084,163981861,8296425879,18535444294,8171882563,706407,2283148031,139936,27198,18420076310,8161854825,18390598794,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
150-lib0-t32-k256-r2c2-u4-b-,ok,ok,0,32,256,2,2,4,-,15003897,15038609,68.091,32768000000,7775360735,18067540080,675211192,1078279,177338463,648039,7612903880,17911905799,4955719,2905265747,1759690207,7734603159,18036308777,8875954,1912723212,389251,16178586,7693348844,18059814572,2242725521,18488198921,18431512719,18410248613,7716574427,18083211771,7718343585,7718647431,7697784154,593256884,77864734,131333502,17984220843,7756166589,18165252343,1078279,675211192,648039,177338463,7775360735,18067540080,7713590546,660491,2253106103,140841,29477,18020851937,7708060181,18046742137,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
151-lib0-t32-k256-r2c4-u1-b-,ok,ok,0,32,256,2,4,1,-,16252740,16273430,62.925,32768000000,8270823780,18604287164,801090599,1415081,100080234,646610,8422526260,18746518490,5547908,3433344626,2275887969,8399694442,18574022471,21601046,3211893795,361629,18758954,8378203050,18633253480,2579004970,21822285676,19450143481,19368164674,8389474039,18718705997,8391197156,8393351316,8286011181,633991136,81791164,143965432,18637520043,8281371070,18647977949,1415081,801090599,646610,100080234,8270823780,18604287164,8273771651,814629,4830191334,152312,35804,18673809030,8296487341,18683882675,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
152-lib0-t32-k256-r2c4-u2-b-,ok,ok,0,32,256,2,4,2,-,15817428,16132557,63.474,32768000000,8127222191,18034921122,688127965,2926269,100677465,630358,8077390549,17980080223,5278896,3556069045,2230286074,8160524267,18041802032,12593771,1696956976,300517,17078847,8131178775,17983809771,2557318137,20928106591,18627742329,18661674756,8121104771,18038614801,8122744825,8125313145,8113128133,632353073,85778919,143796033,18001009733,8108320677,18031467895,2926269,688127965,630358,100677465,8127222191,18034921122,8202713951,827625,4472613079,148974,29162,17930593895,8113381081,18043654904,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
153-lib0-t32-k256-r2c4-u4-b-,ok,ok,0,32,256,2,4,4,-,16228346,16255194,62.995,32768000000,8303667402,18850664146,825415169,1089550,94986794,560127,8466109224,18873871719,5092404,3982499568,2477825584,8305136237,18786394147,12630459,2266279862,277227,18976057,8140718208,18701511903,2410313197,21981905211,19396079372,19396389296,8303386605,18869830477,8305153276,8306663354,8315561063,647038449,82859052,138505321,18774537446,8495570534,18942107134,1089550,825415169,560127,94986794,8303667402,18850664146,8291489889,808092,4795475122,153985,30021,18800061284,8306838650,18866288674,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
154-lib0-t32-k256-r4c2-u1-b-,ok,ok,0,32,256,4,2,1,-,15137862,15294028,66.954,32768000000,7862210055,17971895774,743157571,806928,85287784,698922,7735060790,17800885560,5091140,1802712696,1295887447,7736113716,17844740876,10531547,1913094941,251509,16999130,7786904673,17972913432,2324761730,18229482473,18275379392,18089794252,7760203605,17895777791,7761847122,7762219855,7788111031,615979046,78961251,131936912,17953368424,7754319327,17903442946,806928,743157571,698922,85287784,7862210055,17971895774,7753783158,690197,1869149932,141609,29571,17845276073,7790860045,17955325618,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
155-lib0-t32-k256-r4c2-u2-b-,ok,ok,0,32,256,4,2,2,-,15442901,15485605,66.126,32768000000,7921563350,17527978075,716778741,3354759,89364656,631661,7907772213,17625649139,5007433,1730332106,1333104562,7923478376,17556184167,10287142,1481265780,179678,19178795,7869710951,17537211052,2510272492,18110376977,18043144186,17990349952,7978955653,17687107732,7980742435,7981023970,7959923692,632068029,81731961,143268856,17684063931,7918256942,17616790312,3354759,716778741,631661,89364656,7921563350,17527978075,7893239286,719799,1899625876,219893,32202,17535645862,7928503492,17646482406,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
156-lib0-t32-k256-r4c2-u4-b-,ok,ok,0,32,256,4,2,4,-,15257527,15303511,66.913,32768000000,7856490680,18398310696,793045664,848872,87332333,660046,7873990834,18395736024,5081955,1930433337,1355757219,7929057305,18540802260,11238918,2042207564,319707,16764800,7862270643,18392725796,2285500598,18691603954,18732217918,18619134034,7963434855,18658284174,7965102555,7966502247,7767433035,617595498,81597575,133169165,18356566015,7851385218,18441658329,848872,793045664,660046,87332333,7856490680,18398310696,7830795363,684224,1855578365,132156,28099,18376016008,7865445269,18426684924,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
157-lib0-t32-k512-r1c1-u1-b-,ok,ok,0,32,512,1,1,1,-,17360932,17378595,58.923,32768000000,8864447034,19845572169,1080224950,9947116,209356980,664630,8939015272,20003654171,5975493,5907614440,3397571388,8878546191,19849550093,26588563,2819673223,6471446,19345550,8852461583,19878130562,2293956052,21395474929,21881530145,21483298550,8844876003,19849788487,8846637293,8847896908,8811525166,727474137,105729590,175343658,19838920979,8877923722,19850805183,9947116,1080224950,664630,209356980,8864447034,19845572169,8819682307,621953,3869561557,152714,33321,19791693806,8869398412,19906176278,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
158-lib0-t32-k512-r1c1-u2-b-,ok,ok,0,32,512,1,1,2,-,17310230,17345546,59.035,32768000000,9271688186,20508437715,1194117611,9856939,162466743,636991,8682113000,19663436051,5272436,5650550238,3225070942,8823213677,19762792853,24930891,2612822209,6924484,16465514,8825624415,19748917904,2363186768,21209885920,21686130009,21405753703,8831332731,19820271013,8833056009,8834219535,8849662691,746612957,109422083,172675271,19836505271,8840142604,19853639693,9856939,1194117611,636991,162466743,9271688186,20508437715,8842933855,584394,3852012004,146010,55128,19791844522,8823580458,19831914192,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
159-lib0-t32-k512-r1c1-u4-b-,ok,ok,0,32,512,1,1,4,-,16976721,17228677,59.436,32768000000,9003117542,20088325179,1109770759,8159980,178935512,580273,8750627323,19725931280,5730456,6014439917,3409564433,8825644934,19716453140,23000388,2672377731,6854104,19664645,8816329781,19718767626,2348388119,21269600479,21716093357,21432369912,8873751307,19895161435,8875520463,8875887324,8845006453,727938493,109149144,174558336,19836524033,8844715073,19825380970,8159980,1109770759,580273,178935512,9003117542,20088325179,8815575322,587993,3845356057,149251,30049,19700126777,8867576296,19859459128,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
160-lib0-t32-k512-r2c2-u1-b-,ok,ok,0,32,512,2,2,1,-,17691021,17707175,57.830,32768000000,8998800950,19111065662,1123486643,3947386,119293736,612157,9001393630,19155184035,5796541,3092406145,2619250919,9159415621,19690913841,20314598,1824189680,294409,17483569,9010708491,19170795349,2901340695,19576083204,19477231258,19498276570,9113514123,19485421616,9115159787,9115567176,9021385061,1344170465,99829111,175078789,19252839258,9009854997,19184547342,3947386,1123486643,612157,119293736,8998800950,19111065662,8600628995,696643,2332992020,134993,25957,18872766230,9019729893,19287836260,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
161-lib0-t32-k512-r2c2-u2-b-,ok,ok,0,32,512,2,2,2,-,15552488,15580608,65.723,32768000000,7991746880,18088471364,761011808,824945,108039352,678280,7911250176,17954297892,5087094,3044097381,2129647931,7969891336,18075366342,13704983,1402289663,324466,13987862,7948894827,18006711569,2592638706,18408716431,18295977377,18382614142,7988938871,18103771568,7990575610,7990833507,7986801234,592019508,76110938,129733489,18024971637,7994854222,18116899478,824945,761011808,678280,108039352,7991746880,18088471364,7946017237,723087,2214195392,123630,26768,17882779605,7975800898,18079727846,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
162-lib0-t32-k512-r2c2-u4-b-,ok,ok,0,32,512,2,2,4,-,14670985,15205403,67.344,32768000000,7601995724,17982470628,669787420,943114,110506846,696635,7472794144,17642961025,5235047,2696682617,1644955828,7500872355,17694937113,16346748,1611930902,681856,16582237,7517625912,17700229307,2210172256,18124512306,18009113248,18119669116,7554802590,17817437405,7556466705,7557690045,7550965973,584076389,72019928,126803906,17641507404,8351101738,18814900008,943114,669787420,696635,110506846,7601995724,17982470628,7488603164,648617,2191013163,126299,22383,17534858005,8009708857,18362516145,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
163-lib0-t32-k512-r2c4-u1-b-,ok,ok,0,32,512,2,4,1,-,15916025,15953171,64.188,32768000000,8176982563,18385238894,822082781,2307056,119865185,657318,7929612247,18247151941,5074341,2869705712,1965724859,8157240966,18388971101,38821508,1755338208,435225,18538154,8163369902,18440429427,2468180047,21377092452,19111280484,18983088093,8176118392,18441980729,8177841366,8178009182,8168131347,640252547,86927708,147078518,18450325235,8166422598,18478683357,2307056,822082781,657318,119865185,8176982563,18385238894,8146113237,783436,4721282453,146643,31482,18347629446,8157380340,18424370944,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok,ok,ok,ok,failed
